Category,Dose,GeoType,Geography,Year,Estimate,Population,SurveyedPercent,Exemptions,SurveyType
Varicella,2 Doses (unknown disease history),States,Ohio,2020,88.7,128535.0,91.1,,Census (public). voluntary response (private)
Varicella,2 Doses (unknown disease history),States,Ohio,2019,91.9,139103.0,98.8,,Census
Varicella,2 Doses (unknown disease history),States,Ohio,2015,91.5,144604.0,93.7,,Census (public); Voluntary response (private)
Varicella,2 Doses (unknown disease history),States,Ohio,2016,91.9,137542.0,95.5,,Census
Varicella,2 Doses (unknown disease history),States,Ohio,2017,91.5,138753.0,94.9,,Census
Varicella,2 Doses (unknown disease history),States,Ohio,2018,91.2,139679.0,94.9,,Census (public). voluntary response (private)
"DTP, DTaP, or DT",,States,Ohio,2010,,,,,
"DTP, DTaP, or DT",,States,Ohio,2011,95.9,146144.0,94.5,,Convenient 
"DTP, DTaP, or DT",,States,Ohio,2012,96.3,163687.0,86.9,,Census
"DTP, DTaP, or DT",,States,Ohio,2013,96.1,150000.0,92.5,,Census
"DTP, DTaP, or DT",,States,Ohio,2014,92.2,149080.0,91.0,,Census (public); Voluntary response (private)
"DTP, DTaP, or DT",,States,Ohio,2015,92.1,144604.0,93.7,,Census (public); Voluntary response (private)
MMR,,States,Ohio,2021,88.3,139077.0,91.9,,"Census (pub.), vol. response (pvt.)"
"DTP, DTaP, or DT",,States,Ohio,2009,87.9,131137.0,100.0,,Census
MMR,,States,Ohio,2020,89.6,128535.0,91.1,,Census (public). voluntary response (private)
MMR,,States,Ohio,2019,92.4,139103.0,98.8,,Census
MMR,,States,Ohio,2015,92.1,144604.0,93.7,,Census (public); Voluntary response (private)
MMR,,States,Ohio,2016,92.6,137542.0,95.5,,Census
MMR,,States,Ohio,2018,91.6,139679.0,94.9,,Census (public). voluntary response (private)
MMR,,States,Ohio,2017,92.1,138753.0,94.9,,Census
MMR,,States,Ohio,2011,96.1,146144.0,94.5,,Convenient 
MMR,,States,Ohio,2012,96.3,163687.0,86.9,,Census
MMR,,States,Ohio,2013,96.2,150000.0,92.5,,Census
MMR,,States,Ohio,2014,91.9,149080.0,91.0,,Census (public); Voluntary response (private)
Varicella,2 Doses (unknown disease history),States,Ohio,2012,95.7,163687.0,86.9,,Census
Varicella,2 Doses (unknown disease history),States,Ohio,2013,95.7,150000.0,92.5,,Census
Varicella,2 Doses (unknown disease history),States,Ohio,2014,91.2,149080.0,91.0,,Census (public); Voluntary response (private)
"DTP, DTaP, or DT",,States,Ohio,2016,92.4,137542.0,95.5,,Census
Varicella,UTD (unknown disease history),States,Oklahoma,2021,95.5,54042.0,84.3,,Vol. response
Varicella,UTD (unknown disease history),States,Oklahoma,2020,96.1,52656.0,90.0,,Census (public). voluntary response (private)
"DTP, DTaP, or DT",,States,Oklahoma,2024,89.5,47544.0,86.7,,Vol. response
MMR,,States,Oklahoma,2024,88.7,47544.0,86.7,,Vol. response
Varicella,1 Dose (unknown disease history),States,Oklahoma,2024,94.0,47544.0,86.7,,Vol. response
Varicella,2 Doses (unknown disease history),States,Oklahoma,2024,,47544.0,86.7,,Vol. response
Hepatitis B,,States,Oklahoma,2024,93.6,47544.0,86.7,,Vol. response
Polio,,States,Oklahoma,2024,90.4,47544.0,86.7,,Vol. response
Exemption,Medical Exemption,States,Oklahoma,2024,0.3,47544.0,86.7,119.0,Vol. response
Exemption,Non-Medical Exemption,States,Oklahoma,2024,5.4,47544.0,86.7,2589.0,Vol. response
Exemption,Any Exemption,States,Oklahoma,2024,5.7,47544.0,86.7,2709.0,Vol. response
Varicella,UTD (unknown disease history),States,Oklahoma,2024,94.0,47544.0,86.7,,Vol. response
MMR (PAC),MMR (PAC),States,Oklahoma,2024,94.6,47544.0,86.7,,Vol. response
MMR,,States,Oklahoma,2023,88.3,49979.0,93.8,,"Census (pub.), vol. response (prv.)"
"DTP, DTaP, or DT",,States,Oklahoma,2023,89.0,49979.0,93.8,,"Census (pub.), vol. response (prv.)"
Varicella,1 Dose (unknown disease history),States,Oklahoma,2023,93.7,49979.0,93.8,,"Census (pub.), vol. response (prv.)"
Varicella,2 Doses (unknown disease history),States,Oklahoma,2023,,49979.0,93.8,,"Census (pub.), vol. response (prv.)"
Hepatitis B,,States,Oklahoma,2023,93.1,49979.0,93.8,,"Census (pub.), vol. response (prv.)"
Polio,,States,Oklahoma,2023,91.4,49979.0,93.8,,"Census (pub.), vol. response (prv.)"
Exemption,Medical Exemption,States,Oklahoma,2023,0.2,49979.0,93.8,99.0,"Census (pub.), vol. response (prv.)"
Exemption,Non-Medical Exemption,States,Oklahoma,2023,5.5,49979.0,93.8,2768.0,"Census (pub.), vol. response (prv.)"
Exemption,Any Exemption,States,Oklahoma,2023,5.7,49979.0,93.8,2867.0,"Census (pub.), vol. response (prv.)"
Varicella,UTD (unknown disease history),States,Oklahoma,2023,93.7,49979.0,93.8,,"Census (pub.), vol. response (prv.)"
MMR (PAC),MMR (PAC),States,Oklahoma,2023,94.6,,,,
MMR (PAC),MMR (PAC),States,Oklahoma,2017,98.2,,,,
MMR (PAC),MMR (PAC),States,Oklahoma,2018,97.6,,,,
MMR (PAC),MMR (PAC),States,Oklahoma,2019,97.5,,,,
MMR (PAC),MMR (PAC),States,Oklahoma,2020,97.9,,,,
MMR (PAC),MMR (PAC),States,Oklahoma,2021,96.8,,,,
MMR (PAC),MMR (PAC),States,Oklahoma,2022,95.6,,,,
Varicella,2 Doses (unknown disease history),States,New Hampshire,2009,,,,,Not conducted
Varicella,1 Dose (unknown disease history),States,New Hampshire,2021,,12157.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,New Hampshire,2010,,,,,
Varicella,2 Doses (unknown disease history),States,New Hampshire,2011,,13022.0,100.0,,Census
"DTP, DTaP, or DT",,States,New Hampshire,2020,90.8,10242.0,57.0,,Voluntary response
"DTP, DTaP, or DT",,States,New Hampshire,2021,88.7,12157.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,New Hampshire,2009,,,,,Not conducted
Varicella,1 Dose (unknown disease history),States,New Hampshire,2010,,,,,
"DTP, DTaP, or DT",,States,New Hampshire,2018,91.8,12421.0,100.0,,Census
"DTP, DTaP, or DT",,States,New Hampshire,2019,91.5,12447.0,100.0,,Census
"DTP, DTaP, or DT",,States,New Hampshire,2017,92.4,12165.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,New Hampshire,2020,,10242.0,57.0,,Voluntary response
Varicella,1 Dose (unknown disease history),States,New Hampshire,2019,,12447.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,New Hampshire,2013,,13240.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,New Hampshire,2014,,12422.0,98.9,,Census (public); Voluntary response (private)
Varicella,1 Dose (unknown disease history),States,New Hampshire,2015,,11852.0,99.8,,Census
Varicella,1 Dose (unknown disease history),States,New Hampshire,2012,,12943.0,99.2,,Census
Varicella,1 Dose (unknown disease history),States,New Hampshire,2011,,13022.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,New Hampshire,2012,,12943.0,99.2,,Census
Varicella,2 Doses (unknown disease history),States,New Hampshire,2013,94.7,13240.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,New Hampshire,2014,91.4,12422.0,98.9,,Census (public); Voluntary response (private)
Hepatitis B,,States,New Hampshire,2011,,13022.0,100.0,,Census
Hepatitis B,,States,New Hampshire,2010,,,,,
"DTP, DTaP, or DT",,States,New Hampshire,2012,,12943.0,99.2,,Census
"DTP, DTaP, or DT",,States,New Hampshire,2013,94.7,13240.0,100.0,,Census
"DTP, DTaP, or DT",,States,New Hampshire,2014,91.4,12422.0,98.9,,Census (public); Voluntary response (private)
"DTP, DTaP, or DT",,States,New Hampshire,2015,91.9,11852.0,99.8,,Census
"DTP, DTaP, or DT",,States,New Hampshire,2010,,,,,
"DTP, DTaP, or DT",,States,New Hampshire,2011,,13022.0,100.0,,Census
Hepatitis B,,States,New Hampshire,2012,,12943.0,99.2,,Census
Hepatitis B,,States,New Hampshire,2013,94.7,13240.0,100.0,,Census
Hepatitis B,,States,New Hampshire,2014,91.4,12422.0,98.9,,Census (public); Voluntary response (private)
Hepatitis B,,States,New Hampshire,2015,91.9,11852.0,99.8,,Census
Hepatitis B,,States,New Hampshire,2016,91.5,12145.0,100.0,,Census
Hepatitis B,,States,New Hampshire,2017,92.4,12165.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,New Hampshire,2016,91.5,12145.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,New Hampshire,2015,91.9,11852.0,99.8,,Census
Varicella,2 Doses (unknown disease history),States,New Hampshire,2018,91.8,12421.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,New Hampshire,2017,92.4,12165.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,New Hampshire,2020,90.8,10242.0,57.0,,Voluntary response
Varicella,2 Doses (unknown disease history),States,New Hampshire,2019,91.5,12447.0,100.0,,Census
Hepatitis B,,States,New Hampshire,2009,,,,,Not conducted
Varicella,2 Doses (unknown disease history),States,New Hampshire,2021,88.7,12157.0,100.0,,Census
MMR,,States,New Hampshire,2015,91.9,11852.0,99.8,,Census
MMR,,States,New Hampshire,2016,91.5,12145.0,100.0,,Census
MMR,,States,New Hampshire,2018,91.8,12421.0,100.0,,Census
MMR,,States,New Hampshire,2017,92.4,12165.0,100.0,,Census
MMR,,States,New Hampshire,2020,90.8,10242.0,57.0,,Voluntary response
MMR,,States,New Hampshire,2019,91.5,12447.0,100.0,,Census
"DTP, DTaP, or DT",,States,New Hampshire,2009,,,,,Not conducted
MMR,,States,New Hampshire,2021,88.7,12157.0,100.0,,Census
MMR,,States,New Hampshire,2011,,13022.0,100.0,,Census
MMR,,States,New Hampshire,2012,,12943.0,99.2,,Census
MMR,,States,New Hampshire,2013,94.7,13240.0,100.0,,Census
MMR,,States,New Hampshire,2014,91.4,12422.0,98.9,,Census (public); Voluntary response (private)
"DTP, DTaP, or DT",,States,New Hampshire,2016,91.5,12145.0,100.0,,Census
MMR,,States,New Hampshire,2009,,,,,Not conducted
MMR,,States,New Hampshire,2010,,,,,
Exemption,Medical Exemption,States,Wisconsin,2022,0.5,63593.0,93.9,340.0,"Census (pub.), vol. response (pvt.)"
Exemption,Non-Medical Exemption,States,Wisconsin,2022,6.7,63593.0,93.9,4244.0,"Census (pub.), vol. response (pvt.)"
Hepatitis B,,States,Wisconsin,2022,92.5,63593.0,93.9,,"Census (pub.), vol. response (pvt.)"
Exemption,Any Exemption,States,Wisconsin,2022,7.2,63593.0,93.9,4583.0,"Census (pub.), vol. response (pvt.)"
Varicella,UTD (unknown disease history),States,Wisconsin,2022,85.9,63593.0,93.9,,"Census (pub.), vol. response (pvt.)"
Polio,,States,Wisconsin,2022,88.2,63593.0,93.9,,"Census (pub.), vol. response (pvt.)"
Varicella,2 Doses (unknown disease history),States,Wisconsin,2022,85.9,63593.0,93.9,,"Census (pub.), vol. response (pvt.)"
MMR,,States,Wisconsin,2022,86.5,63593.0,93.9,,"Census (pub.), vol. response (pvt.)"
Varicella,1 Dose (unknown disease history),States,Wisconsin,2022,,63593.0,93.9,,"Census (pub.), vol. response (pvt.)"
"DTP, DTaP, or DT",,States,Wisconsin,2022,87.0,63593.0,93.9,,"Census (pub.), vol. response (pvt.)"
Polio,,States,Colorado,2022,87.0,65576.0,97.2,,Census
Varicella,UTD (unknown disease history),States,Colorado,2022,85.9,65576.0,97.2,,Census
Exemption,Any Exemption,States,Colorado,2022,4.3,65576.0,97.2,2818.0,Census
Exemption,Medical Exemption,States,Colorado,2022,0.3,65576.0,97.2,197.0,Census
Exemption,Non-Medical Exemption,States,Colorado,2022,4.0,65576.0,97.2,2621.0,Census
Hepatitis B,,States,Colorado,2022,90.9,65576.0,97.2,,Census
Varicella,2 Doses (unknown disease history),States,Colorado,2022,85.9,65576.0,97.2,,Census
MMR,,States,Colorado,2022,87.0,65576.0,97.2,,Census
Varicella,1 Dose (unknown disease history),States,Colorado,2022,,65576.0,97.2,,Census
"DTP, DTaP, or DT",,States,Colorado,2022,87.2,65576.0,97.2,,Census
Polio,,States,Colorado,2018,87.2,64191.0,100.0,,Census
Exemption,Medical Exemption,States,Colorado,2021,0.1,66900.0,97.5,87.0,Census
Exemption,Medical Exemption,States,Colorado,2020,0.2,63619.0,97.3,98.0,Census
Exemption,Medical Exemption,States,Colorado,2018,0.2,64191.0,,115.0,Census
Exemption,Medical Exemption,States,Colorado,2019,0.2,69088.0,,121.0,Census
Hepatitis B,,States,Colorado,2020,93.0,63619.0,97.3,,Census
Hepatitis B,,States,Colorado,2021,92.3,66900.0,97.5,,Census
Hepatitis B,,States,Colorado,2018,90.8,64191.0,100.0,,Census
Hepatitis B,,States,Colorado,2019,92.9,69088.0,98.2,,Census
Polio,,States,Colorado,2011,87.4,70142.0,0.5,,Simple Random Sample
Polio,,States,Colorado,2010,,,,,
Polio,,States,Colorado,2009,,,,,Not conducted
Exemption,Medical Exemption,States,Colorado,2017,0.2,65718.0,,131.0,Census
Exemption,Medical Exemption,States,Colorado,2016,0.2,64440.0,,129.0,Census
Exemption,Medical Exemption,States,Colorado,2015,0.1,69137.0,,0.0,Simple random sample
Exemption,Medical Exemption,States,Colorado,2014,0.1,70597.0,,0.0,Simple random sample
Polio,,States,Colorado,2015,82.3,69137.0,0.5,,Simple random sample
Polio,,States,Colorado,2014,81.4,70597.0,0.5,,Simple random sample
Polio,,States,Colorado,2013,78.3,69904.0,0.5,,Random Sample
Polio,,States,Colorado,2012,88.6,70657.0,0.5,,Simple Random Sample
Exemption,Medical Exemption,States,Colorado,2013,0.1,69904.0,,0.0,Random Sample
Exemption,Medical Exemption,States,Colorado,2012,0.3,70657.0,,191.0,Simple Random Sample
Exemption,Medical Exemption,States,Colorado,2011,,70142.0,,,Simple Random Sample
Exemption,Medical Exemption,States,Colorado,2010,,,,,
Exemption,Medical Exemption,States,Colorado,2009,,,,,Not conducted
Polio,,States,Colorado,2021,88.8,66900.0,97.5,,Census
Polio,,States,Colorado,2020,89.8,63619.0,97.3,,Census
Varicella,UTD (unknown disease history),States,Colorado,2021,87.6,66900.0,97.5,,Census
Varicella,UTD (unknown disease history),States,Colorado,2020,89.4,63619.0,97.3,,Census
Exemption,Any Exemption,States,Colorado,2018,4.9,64191.0,,3132.0,Census
Exemption,Any Exemption,States,Colorado,2017,4.7,65718.0,,3089.0,Census
Exemption,Any Exemption,States,Colorado,2016,3.6,64440.0,,2320.0,Census
Exemption,Any Exemption,States,Colorado,2015,4.3,69137.0,,2963.0,Simple random sample
Exemption,Any Exemption,States,Colorado,2014,5.4,70597.0,,3832.0,Simple random sample
Exemption,Any Exemption,States,Colorado,2013,4.6,69904.0,,3291.0,Random Sample
Exemption,Any Exemption,States,Colorado,2012,4.3,70657.0,,2869.0,Simple Random Sample
Exemption,Any Exemption,States,Colorado,2009,,,,,Not conducted
Exemption,Non-Medical Exemption,States,Colorado,2021,3.0,66900.0,97.5,2036.0,Census
Exemption,Any Exemption,States,Colorado,2020,4.2,63619.0,97.3,2643.0,Census
Exemption,Any Exemption,States,Colorado,2019,4.9,69088.0,,3376.0,Census
Exemption,Any Exemption,States,Colorado,2021,3.2,66900.0,97.5,2123.0,Census
Polio,,States,Colorado,2019,90.6,69088.0,98.2,,Census
Polio,,States,Colorado,2017,88.6,65718.0,100.0,,Census
Polio,,States,Colorado,2016,86.1,64440.0,100.0,,Census
Exemption,Non-Medical Exemption,States,Colorado,2019,4.7,69088.0,,3254.0,Census
Exemption,Non-Medical Exemption,States,Colorado,2020,4.0,63619.0,97.3,2545.0,Census
Exemption,Non-Medical Exemption,States,Colorado,2018,4.7,64191.0,,3017.0,Census
Exemption,Non-Medical Exemption,States,Colorado,2017,4.5,65718.0,,2957.0,Census
Exemption,Non-Medical Exemption,States,Colorado,2016,,64440.0,,2191.0,Census
Exemption,Any Exemption,States,Colorado,2010,,,,,
Exemption,Any Exemption,States,Colorado,2011,5.6,70142.0,,18.0,Simple Random Sample
Exemption,Non-Medical Exemption,States,Colorado,2015,4.3,69137.0,,2963.0,Simple random sample
Exemption,Non-Medical Exemption,States,Colorado,2014,5.4,70597.0,,3832.0,Simple random sample
Exemption,Non-Medical Exemption,States,Colorado,2013,4.6,69904.0,,3292.0,Random Sample
Exemption,Non-Medical Exemption,States,Colorado,2012,4.0,70657.0,,2678.0,Simple Random Sample
Exemption,Non-Medical Exemption,States,Colorado,2011,,70142.0,,,Simple Random Sample
Exemption,Non-Medical Exemption,States,Colorado,2010,,,,,
Exemption,Non-Medical Exemption,States,Colorado,2009,,,,,Not conducted
Varicella,UTD (unknown disease history),States,New York,2022,97.5,205906.0,96.6,,"Census (pub.), vol. response (pvt.)"
Polio,,States,New York,2022,97.5,205906.0,96.6,,"Census (pub.), vol. response (pvt.)"
Exemption,Any Exemption,States,New York,2022,0.1,205906.0,96.6,247.0,"Census (pub.), vol. response (pvt.)"
Exemption,Medical Exemption,States,New York,2022,0.1,205906.0,96.6,247.0,"Census (pub.), vol. response (pvt.)"
Varicella,2 Doses (unknown disease history),States,New York,2022,97.5,205906.0,96.6,,"Census (pub.), vol. response (pvt.)"
Hepatitis B,,States,New York,2022,98.6,205906.0,96.6,,"Census (pub.), vol. response (pvt.)"
MMR,,States,New York,2022,97.9,205906.0,96.6,,"Census (pub.), vol. response (pvt.)"
Varicella,1 Dose (unknown disease history),States,New York,2022,,205906.0,96.6,,"Census (pub.), vol. response (pvt.)"
"DTP, DTaP, or DT",,States,New York,2022,97.2,205906.0,96.6,,"Census (pub.), vol. response (pvt.)"
MMR,,States,Hawaii,2022,86.4,13195.0,8.1,,Stratified 2-stage cluster sample
Varicella,1 Dose (unknown disease history),States,Hawaii,2022,,13195.0,8.1,,Stratified 2-stage cluster sample
"DTP, DTaP, or DT",,States,Hawaii,2022,87.0,13195.0,8.1,,Stratified 2-stage cluster sample
Polio,,States,Hawaii,2022,87.0,13195.0,8.1,,Stratified 2-stage cluster sample
Varicella,UTD (unknown disease history),States,Hawaii,2022,84.4,13195.0,8.1,,Stratified 2-stage cluster sample
Exemption,Any Exemption,States,Hawaii,2022,6.4,13195.0,8.1,846.0,Stratified 2-stage cluster sample
Exemption,Medical Exemption,States,Hawaii,2022,0.6,13195.0,8.1,78.0,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Hawaii,2022,5.8,13195.0,8.1,768.0,Stratified 2-stage cluster sample
Hepatitis B,,States,Hawaii,2022,88.7,13195.0,8.1,,Stratified 2-stage cluster sample
Varicella,2 Doses (unknown disease history),States,Hawaii,2022,84.4,13195.0,8.1,,Stratified 2-stage cluster sample
Varicella,1 Dose (unknown disease history),States,Florida,2012,,234628.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Florida,2011,,225532.0,100.0,,Census
"DTP, DTaP, or DT",,States,Florida,2019,93.5,228298.0,100.0,,Census
"DTP, DTaP, or DT",,States,Florida,2018,93.8,224641.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Florida,2010,,,,,
Varicella,1 Dose (unknown disease history),States,Florida,2009,,218630.0,100.0,,Census
"DTP, DTaP, or DT",,States,Florida,2020,93.3,207026.0,100.0,,Census
"DTP, DTaP, or DT",,States,Florida,2021,91.7,229432.0,97.8,,Census
Varicella,1 Dose (unknown disease history),States,Florida,2020,,207026.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Florida,2019,,228298.0,100.0,,Census
Hepatitis B,,States,Florida,2017,93.7,222397.0,100.0,,Census
Hepatitis B,,States,Florida,2016,94.1,224463.0,100.0,,Census
Hepatitis B,,States,Florida,2015,93.7,224430.0,100.0,,Census
Hepatitis B,,States,Florida,2014,93.3,228982.0,100.0,,Census
Hepatitis B,,States,Florida,2013,93.2,233797.0,100.0,,Census
Hepatitis B,,States,Florida,2012,92.1,234628.0,100.0,,Census
Hepatitis B,,States,Florida,2011,92.6,225532.0,100.0,,Census
"DTP, DTaP, or DT",,States,Florida,2009,91.3,218630.0,100.0,,Census
MMR,,States,Florida,2021,91.7,229432.0,97.8,,Census
MMR,,States,Florida,2020,93.3,207026.0,100.0,,Census
MMR,,States,Florida,2019,93.5,228298.0,100.0,,Census
MMR,,States,Florida,2017,93.7,222397.0,100.0,,Census
MMR,,States,Florida,2018,93.8,224641.0,100.0,,Census
MMR,,States,Florida,2016,94.1,224463.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Florida,2016,94.1,224463.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Florida,2017,93.7,222397.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Florida,2018,93.8,224641.0,100.0,,Census
Hepatitis B,,States,Florida,2009,91.3,218630.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Florida,2021,91.7,229432.0,97.8,,Census
Varicella,2 Doses (unknown disease history),States,Florida,2020,93.3,207026.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Florida,2019,93.5,228298.0,100.0,,Census
