county,Date,time_to_outbreak,event,hazard_score,risk_percentile
kearney,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
killeen,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
oak_harbor,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
asheville,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
santa_ana,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
key_largo,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
traverse_city,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
durango,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
dover,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
belmar:farmingdale,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
biggin_hill,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
dunseith,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
dubuque,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
decatur,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
sioux_city,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
sioux_city,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
vieques_island,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
presidio,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
augusta,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
larnaca,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
cunnamulla,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
andersen,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
belmar:farmingdale,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
valparaiso,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
statesboro,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
lakehurst,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
edinburg,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
laconia,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
anoka,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
tacoma,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
lake_charles,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
bloomington,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
rockford,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
eden_prairie,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
lafayette,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
kalamazoo,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
samana,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
denver,2023-06-01,12.0,0,6.313148788766943e-06,4.113384484228474
detroit,2023-06-01,12.0,0,6.254502367186758e-06,4.102728047740835
minneapolis,2023-06-01,12.0,0,6.130330722336213e-06,4.092071611253197
philadelphia,2023-06-01,12.0,0,6.1212547314300974e-06,4.081415174765558
charlotte,2023-06-01,12.0,0,6.101423181027272e-06,4.07075873827792
phoenix,2023-06-01,12.0,0,5.969654288500514e-06,4.060102301790281
saipan,2023-06-01,12.0,0,5.943099751284501e-06,4.049445865302643
tampa,2023-06-01,12.0,0,5.933137581596782e-06,4.038789428815004
melbourne,2023-06-01,12.0,0,5.9006555056931e-06,4.028132992327365
san_diego,2023-06-01,12.0,0,5.898644432577507e-06,4.017476555839727
nashville,2023-06-01,12.0,0,5.872059060865171e-06,4.0068201193520885
agana,2023-06-01,12.0,0,5.867305389332882e-06,3.99616368286445
salt_lake_city,2023-06-01,12.0,0,5.863208683643196e-06,3.985507246376811
san_antonio,2023-06-01,12.0,0,5.856961331228074e-06,3.974850809889173
portland,2023-06-01,12.0,0,5.847508327156433e-06,3.9641943734015346
austin,2023-06-01,12.0,0,5.832558185763267e-06,3.9535379369138957
san_jose,2023-06-01,12.0,0,5.8189555324696295e-06,3.9428815004262576
san_juan,2023-06-01,12.0,0,5.816052212650882e-06,3.9322250639386187
oakland,2023-06-01,12.0,0,5.790026134021877e-06,3.9215686274509802
kahului,2023-06-01,12.0,0,5.7769023495323954e-06,3.910912190963342
ontario,2023-06-01,12.0,0,5.776406845357295e-06,3.9002557544757033
baltimore,2023-06-01,12.0,0,5.767572133854507e-06,3.889599317988065
raleigh,2023-06-01,12.0,0,5.7632882496350905e-06,3.878942881500426
fresno,2023-06-01,12.0,0,5.7549223485202255e-06,3.868286445012788
sacramento,2023-06-01,12.0,0,5.754697971054443e-06,3.8576300085251494
anchorage,2023-06-01,12.0,0,5.748374127057692e-06,3.8469735720375104
laguna_beach,2023-06-01,12.0,0,5.744827618777935e-06,3.8363171355498724
fort_myers,2023-06-01,12.0,0,5.744290072126309e-06,3.825660699062233
new_orleans,2023-06-01,12.0,0,5.739882807586363e-06,3.815004262574595
palm_springs,2023-06-01,12.0,0,5.734622828887441e-06,3.804347826086957
pittsburgh,2023-06-01,12.0,0,5.716572417996202e-06,3.7936913895993176
st._louis,2023-06-01,12.0,0,5.713662896575001e-06,3.7830349531116796
cincinnati,2023-06-01,12.0,0,5.712835513348763e-06,3.7723785166240407
cleveland,2023-06-01,12.0,0,5.7047207854823684e-06,3.761722080136402
reno,2023-06-01,12.0,0,5.703221205958686e-06,3.751065643648764
newburgh,2023-06-01,12.0,0,5.701957036341007e-06,3.7404092071611252
indianapolis,2023-06-01,12.0,0,5.701436203752673e-06,3.7297527706734868
hartford,2023-06-01,12.0,0,5.700540736997247e-06,3.719096334185848
teterboro,2023-06-01,12.0,0,5.700185129648739e-06,3.70843989769821
columbus,2023-06-01,12.0,0,5.696135311617766e-06,3.6977834612105713
kansas_city,2023-06-01,12.0,0,5.692690789521936e-06,3.6871270247229324
fairbanks,2023-06-01,12.0,0,5.691891805942867e-06,3.6764705882352944
brownsville,2023-06-01,12.0,0,5.691352872426445e-06,3.6658141517476555
west_palm_beach,2023-06-01,12.0,0,5.690801310965104e-06,3.655157715260017
mcallen,2023-06-01,12.0,0,5.6898948375705e-06,3.644501278772379
st._thomas_island,2023-06-01,12.0,0,5.689514542085912e-06,3.63384484228474
providence,2023-06-01,12.0,0,5.6891469472785294e-06,3.6231884057971016
laredo,2023-06-01,12.0,0,5.6885195558356934e-06,3.6125319693094626
alexandria,2023-06-01,12.0,0,5.688430839397534e-06,3.6018755328218246
white_plains,2023-06-01,12.0,0,5.688101333311992e-06,3.591219096334186
bedford,2023-06-01,12.0,0,5.687898569823306e-06,3.580562659846547
kendall-tamiami,2023-06-01,12.0,0,5.687569094569818e-06,3.5699062233589087
bangor,2023-06-01,12.0,0,5.687556422825833e-06,3.55924978687127
tuscon,2023-06-01,12.0,0,5.687410699799126e-06,3.5485933503836318
van_nuys,2023-06-01,12.0,0,5.687404364100049e-06,3.5379369138959933
jacksonville,2023-06-01,12.0,0,5.687239638401409e-06,3.5272804774083544
scottsdale,2023-06-01,12.0,0,5.687087588144974e-06,3.5166240409207163
norfolk,2023-06-01,12.0,0,5.687074917473761e-06,3.5059676044330774
el_paso,2023-06-01,12.0,0,5.686834180084432e-06,3.495311167945439
milwaukee,2023-06-01,12.0,0,5.686789834834759e-06,3.479326513213981
windsor_locks,2023-06-01,12.0,0,5.686789834834759e-06,3.479326513213981
buffalo,2023-06-01,12.0,0,5.686764494847344e-06,3.4633418584825235
savannah,2023-06-01,12.0,0,5.686720150141069e-06,3.4526854219948846
vail,2023-06-01,12.0,0,5.686663136026815e-06,3.4420289855072466
greenville,2023-06-01,12.0,0,5.686644131449093e-06,3.420716112531969
midland,2023-06-01,12.0,0,5.686644131449093e-06,3.420716112531969
camp_springs,2023-06-01,12.0,0,5.686644131449093e-06,3.420716112531969
pontiac,2023-06-01,12.0,0,5.686637796603963e-06,3.399403239556692
conroe,2023-06-01,12.0,0,5.68657444854082e-06,3.3887468030690537
kenmore,2023-06-01,12.0,0,5.686555444259487e-06,3.3780903665814153
broomdield-co,2023-06-01,12.0,0,5.686523770598396e-06,3.3674339300937763
harlingen,2023-06-01,12.0,0,5.686517435887356e-06,3.3514492753623193
casper,2023-06-01,12.0,0,5.686517435887356e-06,3.3514492753623193
wilmington,2023-06-01,12.0,0,5.686492097113735e-06,3.335464620630861
burlington,2023-06-01,12.0,0,5.686441419905215e-06,3.324808184143223
chicago-wheeling,2023-06-01,12.0,0,5.686428750673647e-06,3.314151747655584
kalispell,2023-06-01,12.0,0,5.6864034122952016e-06,3.3034953111679455
wichita,2023-06-01,12.0,0,5.686371739480926e-06,3.2928388746803066
bellingham,2023-06-01,12.0,0,5.6863654049392365e-06,3.2821824381926685
charleston,2023-06-01,12.0,0,5.686346401356519e-06,3.26619778346121
west_hampton_beach,2023-06-01,12.0,0,5.686346401356519e-06,3.26619778346121
rochester,2023-06-01,12.0,0,5.6863273978373e-06,3.250213128729753
boise,2023-06-01,12.0,0,5.686321063345017e-06,3.239556692242114
carlsbad,2023-06-01,12.0,0,5.686289390989408e-06,3.2289002557544757
vail:eagle,2023-06-01,12.0,0,5.686276722096566e-06,3.2129156010230178
fargo,2023-06-01,12.0,0,5.686276722096566e-06,3.2129156010230178
des_moines,2023-06-01,12.0,0,5.686251384395551e-06,3.1969309462915603
sugar_land,2023-06-01,12.0,0,5.6862387155873765e-06,3.1862745098039214
sioux_falls,2023-06-01,12.0,0,5.686232381193874e-06,3.175618073316283
omaha,2023-06-01,12.0,0,5.686226046807438e-06,3.164961636828645
naples,2023-06-01,12.0,0,5.686219712428048e-06,3.154305200341006
boca_raton,2023-06-01,12.0,0,5.686213378055715e-06,3.1436487638533674
richmond,2023-06-01,12.0,0,5.686200709332228e-06,3.1329923273657285
north_kingstown,2023-06-01,12.0,0,5.686188040636957e-06,3.117007672634271
toledo,2023-06-01,12.0,0,5.686188040636957e-06,3.117007672634271
dayton,2023-06-01,12.0,0,5.686181706299916e-06,3.101023017902813
sarasota,2023-06-01,12.0,0,5.686175371969921e-06,3.0903665814151746
yakutat,2023-06-01,12.0,0,5.6861690376469825e-06,3.074381926683717
west_chicago,2023-06-01,12.0,0,5.6861690376469825e-06,3.074381926683717
spokane,2023-06-01,12.0,0,5.686150034720515e-06,3.058397271952259
great_falls,2023-06-01,12.0,0,5.686143700425802e-06,3.0477408354646207
nogales,2023-06-01,12.0,0,5.686137366138145e-06,3.037084398976982
huntsville,2023-06-01,12.0,0,5.686131031857555e-06,3.0264279624893438
trenton,2023-06-01,12.0,0,5.68612469758401e-06,3.010443307757886
minot,2023-06-01,12.0,0,5.68612469758401e-06,3.010443307757886
bozeman,2023-06-01,12.0,0,5.6861183633175225e-06,2.994458653026428
birmingham,2023-06-01,12.0,0,5.686112029058101e-06,2.9784739982949704
farmingdale,2023-06-01,12.0,0,5.686112029058101e-06,2.9784739982949704
rogers,2023-06-01,12.0,0,5.686105694805726e-06,2.9624893435635125
grand_rapids,2023-06-01,12.0,0,5.686093026322144e-06,2.9465046888320545
albany,2023-06-01,12.0,0,5.686093026322144e-06,2.9465046888320545
greensboro,2023-06-01,12.0,0,5.686086692090948e-06,2.9198635976129586
duluth,2023-06-01,12.0,0,5.686086692090948e-06,2.9198635976129586
harrisburg,2023-06-01,12.0,0,5.686086692090948e-06,2.9198635976129586
addison,2023-06-01,12.0,0,5.686080357866797e-06,2.898550724637681
friday_harbor,2023-06-01,12.0,0,5.686074023649703e-06,2.8825660699062237
sheboygan,2023-06-01,12.0,0,5.686074023649703e-06,2.8825660699062237
st._paul,2023-06-01,12.0,0,5.686061355236694e-06,2.8665814151747653
brunswick,2023-06-01,12.0,0,5.686055021040768e-06,2.8559249786871272
santa_teresa,2023-06-01,12.0,0,5.686048686851899e-06,2.839940323955669
coeur_d'alene,2023-06-01,12.0,0,5.686048686851899e-06,2.839940323955669
allentown,2023-06-01,12.0,0,5.686042352670087e-06,2.8186274509803924
fort_pierce,2023-06-01,12.0,0,5.686042352670087e-06,2.8186274509803924
morristown,2023-06-01,12.0,0,5.686036018495339e-06,2.797314578005115
saginlaw,2023-06-01,12.0,0,5.686036018495339e-06,2.797314578005115
green_bay,2023-06-01,12.0,0,5.686023350166995e-06,2.7813299232736575
raleigh-durham,2023-06-01,12.0,0,5.686017016013416e-06,2.7706734867860185
portsmouth,2023-06-01,12.0,0,5.686010681866884e-06,2.76001705029838
grant_county_airport,2023-06-01,12.0,0,5.686004347727408e-06,2.744032395566922
columbia,2023-06-01,12.0,0,5.686004347727408e-06,2.744032395566922
aguadilla,2023-06-01,12.0,0,5.685998013594989e-06,2.7120630861040067
bristol,2023-06-01,12.0,0,5.685998013594989e-06,2.7120630861040067
mobile,2023-06-01,12.0,0,5.685998013594989e-06,2.7120630861040067
fort_worth,2023-06-01,12.0,0,5.685998013594989e-06,2.7120630861040067
barnstable,2023-06-01,12.0,0,5.685991679469635e-06,2.6800937766410913
memphis,2023-06-01,12.0,0,5.685991679469635e-06,2.6800937766410913
fort_wayne,2023-06-01,12.0,0,5.685985345351327e-06,2.6641091219096333
st._thomas,2023-06-01,12.0,0,5.685972677135881e-06,2.653452685421995
st._petersburg,2023-06-01,12.0,0,5.685966343038752e-06,2.6427962489343564
monterey,2023-06-01,12.0,0,5.685947340789671e-06,2.632139812446718
appleton,2023-06-01,12.0,0,5.6859410067207665e-06,2.594842284739983
st._croix_island,2023-06-01,12.0,0,5.6859410067207665e-06,2.594842284739983
south_bend,2023-06-01,12.0,0,5.6859410067207665e-06,2.594842284739983
moline,2023-06-01,12.0,0,5.6859410067207665e-06,2.594842284739983
weslaco,2023-06-01,12.0,0,5.6859410067207665e-06,2.594842284739983
daytona_beach,2023-06-01,12.0,0,5.6859410067207665e-06,2.594842284739983
san_bernardino,2023-06-01,12.0,0,5.685934672658907e-06,2.5468883205456097
saratoga,2023-06-01,12.0,0,5.685934672658907e-06,2.5468883205456097
niagara_falls,2023-06-01,12.0,0,5.685934672658907e-06,2.5468883205456097
gary,2023-06-01,12.0,0,5.685928338604105e-06,2.4989343563512363
atlantic_city,2023-06-01,12.0,0,5.685928338604105e-06,2.4989343563512363
lexington_ky,2023-06-01,12.0,0,5.685928338604105e-06,2.4989343563512363
erie,2023-06-01,12.0,0,5.685928338604105e-06,2.4989343563512363
dallas-fort_worth,2023-06-01,12.0,0,5.685928338604105e-06,2.4989343563512363
north_bend,2023-06-01,12.0,0,5.685928338604105e-06,2.4989343563512363
westhampton,2023-06-01,12.0,0,5.685922004556368e-06,2.4243393009377665
st._augustine_airport,2023-06-01,12.0,0,5.685922004556368e-06,2.4243393009377665
hillsboro,2023-06-01,12.0,0,5.685922004556368e-06,2.4243393009377665
dover-cheswold,2023-06-01,12.0,0,5.685922004556368e-06,2.4243393009377665
peoria,2023-06-01,12.0,0,5.685922004556368e-06,2.4243393009377665
binghamton,2023-06-01,12.0,0,5.685922004556368e-06,2.4243393009377665
del_rio,2023-06-01,12.0,0,5.685922004556368e-06,2.4243393009377665
ketchikan,2023-06-01,12.0,0,5.685922004556368e-06,2.4243393009377665
knoxville,2023-06-01,12.0,0,5.685915670515677e-06,2.355072463768116
newport_news,2023-06-01,12.0,0,5.685915670515677e-06,2.355072463768116
manchester,2023-06-01,12.0,0,5.685915670515677e-06,2.355072463768116
aspen,2023-06-01,12.0,0,5.685915670515677e-06,2.355072463768116
myrtle_beach,2023-06-01,12.0,0,5.685915670515677e-06,2.355072463768116
cutbank,2023-06-01,12.0,0,5.685909336482043e-06,2.3231031543052003
leesburg,2023-06-01,12.0,0,5.685903002455465e-06,2.312446717817562
tulsa,2023-06-01,12.0,0,5.685896668435952e-06,2.296462063086104
port_angeles,2023-06-01,12.0,0,5.685896668435952e-06,2.296462063086104
toronto,2023-06-01,12.0,0,5.685890334423486e-06,2.2485080988917305
chattanooga,2023-06-01,12.0,0,5.685890334423486e-06,2.2485080988917305
louisville,2023-06-01,12.0,0,5.685890334423486e-06,2.2485080988917305
oroville,2023-06-01,12.0,0,5.685890334423486e-06,2.2485080988917305
fairfield,2023-06-01,12.0,0,5.685890334423486e-06,2.2485080988917305
kona,2023-06-01,12.0,0,5.685890334423486e-06,2.2485080988917305
key_west,2023-06-01,12.0,0,5.685890334423486e-06,2.2485080988917305
calexico,2023-06-01,12.0,0,5.685884000418075e-06,2.1845694799658992
yuma,2023-06-01,12.0,0,5.685884000418075e-06,2.1845694799658992
stuart,2023-06-01,12.0,0,5.685884000418075e-06,2.1845694799658992
montgomery,2023-06-01,12.0,0,5.685884000418075e-06,2.1845694799658992
elmira,2023-06-01,12.0,0,5.685884000418075e-06,2.1845694799658992
vieques_island,2023-06-01,12.0,0,5.68587766641972e-06,2.1419437340153453
sault_ste_marie,2023-06-01,12.0,0,5.68587766641972e-06,2.1419437340153453
port_huron,2023-06-01,12.0,0,5.68587766641972e-06,2.1419437340153453
islip,2023-06-01,12.0,0,5.6858713324284325e-06,2.1046462063086104
marathon,2023-06-01,12.0,0,5.6858713324284325e-06,2.1046462063086104
broomfield,2023-06-01,12.0,0,5.6858713324284325e-06,2.1046462063086104
juneau,2023-06-01,12.0,0,5.6858713324284325e-06,2.1046462063086104
lansing,2023-06-01,12.0,0,5.6858649984441895e-06,2.040707587382779
international_falls,2023-06-01,12.0,0,5.6858649984441895e-06,2.040707587382779
mesa,2023-06-01,12.0,0,5.6858649984441895e-06,2.040707587382779
syracuse,2023-06-01,12.0,0,5.6858649984441895e-06,2.040707587382779
schenectady,2023-06-01,12.0,0,5.6858649984441895e-06,2.040707587382779
racine,2023-06-01,12.0,0,5.6858649984441895e-06,2.040707587382779
renton,2023-06-01,12.0,0,5.6858649984441895e-06,2.040707587382779
grand_forks,2023-06-01,12.0,0,5.6858649984441895e-06,2.040707587382779
sanford,2023-06-01,12.0,0,5.685858664467003e-06,1.9767689684569478
lakeland,2023-06-01,12.0,0,5.685858664467003e-06,1.9767689684569478
burlington:mount_vernon,2023-06-01,12.0,0,5.685858664467003e-06,1.9767689684569478
port_clinton,2023-06-01,12.0,0,5.685858664467003e-06,1.9767689684569478
akron,2023-06-01,12.0,0,5.685852330496873e-06,1.9447996589940324
roanoke,2023-06-01,12.0,0,5.685852330496873e-06,1.9447996589940324
oklahoma_city,2023-06-01,12.0,0,5.685845996533808e-06,1.9021739130434785
oxford,2023-06-01,12.0,0,5.685845996533808e-06,1.9021739130434785
everett,2023-06-01,12.0,0,5.685845996533808e-06,1.9021739130434785
riverside,2023-06-01,12.0,0,5.685845996533808e-06,1.9021739130434785
gillette,2023-06-01,12.0,0,5.685845996533808e-06,1.9021739130434785
queensbury,2023-06-01,12.0,0,5.685845996533808e-06,1.9021739130434785
pittsfield,2023-06-01,12.0,0,5.685839662577789e-06,1.8222506393861895
santa_barbara,2023-06-01,12.0,0,5.685839662577789e-06,1.8222506393861895
colorado_springs,2023-06-01,12.0,0,5.685839662577789e-06,1.8222506393861895
new_bedford,2023-06-01,12.0,0,5.685839662577789e-06,1.8222506393861895
victorville,2023-06-01,12.0,0,5.685839662577789e-06,1.8222506393861895
massena,2023-06-01,12.0,0,5.685839662577789e-06,1.8222506393861895
stratford,2023-06-01,12.0,0,5.685839662577789e-06,1.8222506393861895
georgetown,2023-06-01,12.0,0,5.685839662577789e-06,1.8222506393861895
kalamazoo,2023-06-01,12.0,0,5.685839662577789e-06,1.8222506393861895
plattsburgh,2023-06-01,12.0,0,5.685833328628827e-06,1.7210144927536233
olympia,2023-06-01,12.0,0,5.685833328628827e-06,1.7210144927536233
jackson,2023-06-01,12.0,0,5.685833328628827e-06,1.7210144927536233
nantucket,2023-06-01,12.0,0,5.685833328628827e-06,1.7210144927536233
pasco,2023-06-01,12.0,0,5.685833328628827e-06,1.7210144927536233
cocoa,2023-06-01,12.0,0,5.685833328628827e-06,1.7210144927536233
winston-salem,2023-06-01,12.0,0,5.685833328628827e-06,1.7210144927536233
wrangell,2023-06-01,12.0,0,5.685833328628827e-06,1.7210144927536233
little_rock,2023-06-01,12.0,0,5.685833328628827e-06,1.7210144927536233
lake_charles,2023-06-01,12.0,0,5.685833328628827e-06,1.7210144927536233
quonset,2023-06-01,12.0,0,5.68582699468693e-06,1.6037936913895994
st._john's,2023-06-01,12.0,0,5.68582699468693e-06,1.6037936913895994
new_haven,2023-06-01,12.0,0,5.68582699468693e-06,1.6037936913895994
long_beach,2023-06-01,12.0,0,5.68582699468693e-06,1.6037936913895994
helena,2023-06-01,12.0,0,5.68582699468693e-06,1.6037936913895994
presidio,2023-06-01,12.0,0,5.68582699468693e-06,1.6037936913895994
newton,2023-06-01,12.0,0,5.68582699468693e-06,1.6037936913895994
gulf_shores,2023-06-01,12.0,0,5.68582699468693e-06,1.6037936913895994
rockford,2023-06-01,12.0,0,5.68582699468693e-06,1.6037936913895994
corpus_christi,2023-06-01,12.0,0,5.68582699468693e-06,1.6037936913895994
butte,2023-06-01,12.0,0,5.68582699468693e-06,1.6037936913895994
peterborough,2023-06-01,12.0,0,5.68582699468693e-06,1.6037936913895994
tacoma,2023-06-01,12.0,0,5.685820660752079e-06,1.497229326513214
worcester,2023-06-01,12.0,0,5.685820660752079e-06,1.497229326513214
jackman,2023-06-01,12.0,0,5.685820660752079e-06,1.497229326513214
arcata_ca,2023-06-01,12.0,0,5.685820660752079e-06,1.497229326513214
